"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"510eab2a-6014-4557-b19d-cc008ef025be",246,24,"H","M",6772,"N","O",1,"P","N","L","N","L",2,20,"N"
"72b5eb5d-eb1c-41fa-9e21-f81922704296",332,36,"M","F",5160,"N","S",1,"P","N","L","N","L",26,46,"N"
"3a970b45-5d00-46fe-80c7-8e3d01516854",212,20,"P","M",3418,"N","S",4,"C","Y","L","N","L",18,48,"N"
"eb68017c-299b-45f3-85d1-e81e10f312c2",64,50,"P","F",12346,"N","S",5,"C","N","M","Y","H",25,3,"N"
"e29d45a4-43f1-4505-8a41-29fe81572a7a",469,24,"P","M",4684,"N","M",6,"C","Y","L","N","L",24,52,"N"
"9b9cc2aa-a846-463a-af63-f0140b084b2f",1118,36,"B","M",5591,"N","S",1,"C","Y","M","N","L",8,1,"N"
"f773dd55-a219-41f7-8761-df9bbcbe4bd2",2204,58,"D","F",11021,"N","M",3,"P","Y","M","Y","H",7,9,"Y"
"74c95077-b2ed-4a88-91f3-e7bb590b0c76",241,23,"D","M",4070,"N","S",5,"P","N","L","N","L",23,6,"N"
"d452d628-8bbd-42e6-9a49-8e4095dffc7e",439,27,"P","F",3139,"N","S",1,"C","N","L","N","L",3,36,"N"
"a877385e-3976-4620-9cf6-df40b8333386",863,34,"B","F",6608,"N","S",1,"P","Y","L","N","H",28,32,"N"
"388a003c-2751-4472-8699-da00de572b26",310,37,"M","M",4859,"N","S",1,"P","Y","L","N","L",19,58,"N"
"ae634238-3b56-484e-bd3c-be61a43cd790",3205,59,"B","M",16024,"Y","S",1,"C","Y","H","Y","L",22,3,"Y"
"4d906936-2dec-44af-b551-865c01bee211",2382,55,"D","F",11909,"Y","O",8,"C","Y","H","Y","H",5,11,"Y"
"eaf8a0e1-ead0-42d0-9850-125d0fc4acf6",2786,51,"D","F",13931,"Y","M",4,"P","Y","H","Y","L",26,24,"Y"
"8ab87d85-97be-4b4e-b793-8788d0a94375",57,48,"B","F",9656,"Y","S",1,"C","N","L","N","L",23,39,"N"
"94d7fec4-6ba4-4dc5-ae85-162f2cbcb0fa",339,30,"D","M",5000,"N","O",7,"P","Y","L","N","L",15,7,"N"
"db5ab0ee-fe83-4236-889c-43d916bdf620",2309,51,"B","F",11547,"N","M",8,"P","N","M","Y","H",2,13,"Y"
"7a0ffaf4-d818-45f3-b7b0-e679ac3395f7",613,28,"H","M",3064,"N","M",2,"P","N","L","N","L",11,54,"N"
"c10b9dc8-a5f4-4ae0-907f-3db2f2babfaf",2108,51,"D","M",10538,"Y","S",1,"P","N","H","Y","H",27,56,"Y"
"7c4af67a-fc50-47e7-ba23-40ce2589b907",216,20,"P","M",3489,"N","S",2,"C","Y","L","N","L",3,42,"N"
"c33337d1-b720-4b37-b6ed-100aea394eed",947,30,"B","M",6996,"N","S",1,"P","Y","M","Y","H",23,59,"N"
"78a6f887-5fef-4499-9752-b24e02dd5cfb",2665,50,"H","M",13323,"Y","S",1,"C","Y","H","Y","H",28,2,"Y"
"51aac09a-fd84-4bba-96cc-46924906f321",133,20,"H","F",3445,"N","O",2,"P","N","L","N","L",23,29,"N"
"765e67aa-9d1c-47cd-ad81-81ffa3628527",298,28,"D","M",4315,"N","S",1,"P","Y","L","N","L",21,54,"N"
"eed11e0e-8d38-4c17-b1c7-54afb65a4a97",2865,54,"D","M",14325,"N","M",4,"P","N","H","Y","H",13,12,"Y"
"6c5179d6-c891-4509-ad0d-c6599103ac6c",289,29,"P","M",4224,"N","O",8,"C","Y","L","N","L",7,36,"N"
"acf92fd0-3d6f-4ba7-a33a-c5f2f0c0d9a6",1893,41,"B","F",9466,"Y","O",5,"P","N","H","Y","H",9,52,"Y"
"bf12a6d4-4579-4367-a2e3-6649a1c221ec",1794,49,"M","M",8968,"Y","O",6,"P","Y","H","Y","L",7,5,"Y"
"9622d5b8-28be-4bf3-af2d-5a78ac597408",1596,59,"D","F",9418,"Y","O",6,"P","N","M","N","L",30,36,"N"
"c9bc0456-c69f-4967-b349-89c3ab6150af",2818,51,"H","M",14092,"Y","O",6,"P","Y","M","Y","L",15,47,"Y"
"324d69d1-548d-44fc-bf7a-aef1493e6597",388,36,"H","F",6031,"N","S",1,"C","N","L","N","L",7,35,"N"
"98131a29-43e6-4888-9879-f0c08569dd4a",2211,43,"B","M",11056,"Y","M",4,"P","Y","H","Y","H",9,2,"Y"
"a2c4912c-721f-463c-af7f-77c45a0598dc",257,24,"B","F",3546,"N","S",1,"C","Y","L","N","H",16,55,"N"
"0f602830-5fb4-49a7-a874-79f52a1d08b9",170,25,"D","M",3865,"Y","O",0,"C","N","L","N","L",16,52,"N"
"3e961abb-c8fd-4e99-9403-b1f108d8ae02",241,27,"P","F",3445,"N","O",2,"P","Y","L","N","L",30,3,"N"
"5d9f7ae0-0645-48de-b009-01ba2fd5545d",116,22,"B","F",2710,"N","S",0,"C","N","L","N","L",21,36,"N"
"627dce16-235a-4cd3-afb9-a01f49aa8568",879,41,"P","M",14180,"Y","S",1,"C","N","L","N","L",10,46,"N"
"8e0d5330-1b86-49c9-937a-e710a6e008a4",2178,48,"B","M",10890,"Y","O",8,"P","Y","H","Y","H",20,20,"Y"
"1b9a910b-6ef3-40c7-8421-8714919bf44d",1203,60,"D","F",6015,"Y","M",1,"P","N","M","N","L",5,30,"N"
"8e2432ae-dcc0-4789-9b15-fea0b26b45f8",428,31,"D","M",6389,"N","S",1,"P","N","L","N","L",24,19,"N"
"89a0a7bd-0bfb-493e-9d3b-a3aab7b1e3f0",256,26,"B","F",3617,"N","S",1,"P","Y","L","N","L",15,30,"N"
"a5ca71b5-c02e-4783-8500-55dddda74f7e",2532,48,"B","F",12662,"Y","M",2,"C","N","H","Y","H",23,2,"Y"
"88c29089-c6db-4439-ae07-90dc5555bac8",654,36,"D","F",5274,"N","S",1,"C","N","L","N","L",16,28,"N"
"ab00dde4-9c76-40c4-a53a-102eefdd1cb6",3417,55,"B","F",17084,"Y","M",8,"C","Y","H","Y","L",8,35,"Y"
"763b2bd8-fd2a-4e18-8426-c48d95485a8c",2482,46,"D","F",12410,"Y","S",1,"P","Y","H","Y","H",10,34,"Y"
"860669a6-45fe-42a8-99b8-e2b1243f6886",2415,54,"M","M",12075,"Y","S",1,"C","Y","H","Y","H",19,21,"Y"
"b98c5043-97a4-47f4-8cdd-f33a81d01ade",226,24,"P","M",3110,"N","S",1,"C","N","M","N","H",5,20,"N"
"74d6d25b-ab97-4f77-b1fe-18790f6793bb",840,40,"M","F",13451,"Y","O",1,"P","Y","L","N","L",28,41,"N"
"67d9c00b-4d63-4f06-b8fd-f87e5538e6d0",2821,52,"M","F",14106,"Y","M",2,"P","Y","H","Y","H",21,30,"Y"
"54b5983f-6b17-4213-86d3-ae5e9675f7e8",126,22,"H","M",3365,"N","S",1,"C","N","L","N","L",18,52,"N"
"074ac0c1-39ee-46d2-9f88-e04350812204",863,47,"D","M",4313,"N","M",8,"P","N","L","N","H",29,25,"N"
"145af5af-4090-4b11-a9f2-299dfbc5fb2a",1324,51,"P","F",6619,"N","S",1,"P","N","H","N","H",11,29,"N"
"120c135f-fac1-4943-84c3-26a562e61f38",853,53,"P","F",6142,"Y","M",7,"C","N","L","N","L",16,1,"N"
"58e033c1-5338-4a28-ae8f-3645a6ac858a",91,39,"B","M",5615,"N","S",1,"P","N","L","N","L",7,35,"N"
"15620e22-8fdc-47e2-8375-9758e9228416",1819,52,"M","F",9097,"N","S",1,"P","Y","H","N","H",12,9,"N"
"0b7ee499-9f0b-4c15-9ff8-26d99603338e",45,20,"M","M",8708,"Y","S",4,"C","N","H","N","L",29,3,"N"
"4d23178c-d8b1-4b43-b0bf-43214d479c38",3064,46,"P","M",15320,"Y","O",8,"P","Y","H","Y","H",29,21,"Y"
"1256f907-bdc2-48f5-bcd2-0d44f4eceb10",1339,56,"D","M",6696,"Y","S",1,"P","N","M","Y","L",11,10,"N"
"bb4deca4-074e-486f-8cbe-2b4f2efa8506",2709,46,"D","M",13545,"Y","S",1,"C","N","M","Y","H",13,58,"Y"
"c389faf4-422c-4d4f-83fa-a9f60a8bdc75",1902,51,"B","F",9510,"Y","O",0,"P","N","L","Y","H",13,10,"Y"
"c367100b-4010-432f-841b-c53877a177ea",1644,44,"B","M",8218,"Y","S",1,"C","Y","L","Y","L",19,32,"N"
"e63a4f25-baa7-43e4-9f98-eb8c3034d9b5",734,31,"B","F",3980,"Y","O",7,"C","Y","L","N","H",2,11,"N"
"b1dc3a62-7c39-46d3-89a9-ecb8510ad298",2425,48,"H","F",12125,"Y","S",1,"P","Y","H","Y","L",28,60,"Y"
"d189e32d-f4b2-4c45-93cd-ce3f288d5ac6",24,22,"H","F",3476,"N","S",1,"C","N","L","N","L",3,32,"N"
"9e1b61d3-8b14-4abc-b5e9-03d3e356f548",77,45,"B","M",10554,"Y","O",2,"P","N","L","N","L",30,46,"N"
"c84df35e-dcdc-4292-bf9b-ef202751b456",2673,47,"H","F",13364,"Y","O",7,"P","Y","M","Y","L",23,35,"Y"
"bd989d7c-7ac1-4eba-b033-c757471e9810",26,20,"M","M",3622,"N","S",1,"C","N","M","N","H",27,37,"N"
"b66e11f2-d823-491a-b02d-2a2993dc3257",958,35,"P","M",7394,"N","O",2,"C","Y","L","Y","L",8,24,"N"
"f0af8c98-9d89-4fa6-a863-62f966cf1886",34,45,"D","M",9181,"N","O",1,"C","N","M","Y","H",26,5,"N"
"82b659b0-ef9a-462e-9b98-27d26afa529f",2829,56,"M","M",14145,"Y","O",2,"P","Y","H","Y","H",29,60,"Y"
"af33750e-fdc0-4002-966c-63b32c0b7c57",636,39,"D","F",5056,"N","O",7,"P","Y","L","N","H",5,29,"N"
"4ce49c7c-e6ca-4ed3-aa59-0bb2ce17f7f5",3235,47,"H","M",16173,"Y","M",4,"C","Y","H","Y","H",2,20,"Y"
"cf9b8d16-c78f-439a-9ac0-7120f73a611d",477,26,"D","F",3371,"N","S",1,"C","Y","L","N","L",21,60,"N"
"869598cf-679a-403b-9402-37f50d191a0d",40,37,"B","M",6513,"N","S",1,"P","N","L","N","L",22,31,"N"
"82f901b5-6583-4830-b248-1021e516e5f9",214,20,"P","M",3457,"N","S",8,"C","Y","L","N","L",24,18,"N"
"5d4ddbeb-6176-49a1-8924-9f5e7e1a11fe",2288,52,"B","F",11441,"Y","O",0,"P","Y","H","Y","H",26,54,"Y"
"6d64dbfd-753b-42e8-aef6-29182d17598b",411,28,"B","M",3687,"N","S",6,"C","Y","L","N","L",10,35,"N"
"631db44f-fc36-440b-9c29-15a3eed075e1",2439,46,"M","M",12195,"Y","M",7,"C","Y","H","Y","H",30,59,"Y"
"47869d31-1c21-428c-82fb-98db7f74b104",3236,48,"D","M",16182,"Y","M",1,"P","Y","H","Y","H",30,6,"Y"
"a79c1727-540b-40d0-92dd-4e317b53ce60",2086,55,"B","M",10432,"Y","S",1,"P","N","H","Y","H",3,7,"Y"
"c5ecf456-64c3-4c77-a206-87f0186c24f4",30,21,"P","F",3501,"N","S",1,"C","N","L","N","L",30,33,"N"
"fd1b462b-f2a3-404b-9fb8-eaae12dce0fc",39,26,"H","F",736,"Y","S",1,"C","N","L","N","H",29,38,"N"
"74d75c8a-c0c9-40a3-8cf4-807aefbddd91",128,23,"P","M",3484,"N","O",2,"C","Y","L","N","L",13,35,"N"
"5fedeb0a-e308-4dcd-9e06-bf0a8c5d696c",39,21,"D","M",3302,"N","S",1,"C","N","L","N","L",26,30,"N"
"e1d0004b-9334-4fbf-8092-f65395ce7430",72,60,"D","M",16304,"Y","S",1,"C","N","H","Y","H",8,12,"N"
"86ea5664-ffc7-4524-beec-116ef47dd4d8",494,38,"B","F",7809,"N","S",1,"C","Y","L","N","L",17,50,"N"
